index;uf;cidade;populacao_estimada;uf_name
4855;RS;Mato Castelhano;2543;Rio Grande do Sul
4856;RS;Mato Leitão;4627;Rio Grande do Sul
4857;RS;Mato Queimado;1611;Rio Grande do Sul
4858;RS;Maximiliano de Almeida;4254;Rio Grande do Sul
4859;RS;Minas do Leão;8130;Rio Grande do Sul
4860;RS;Miraguaí;4899;Rio Grande do Sul
4861;RS;Montauri;1430;Rio Grande do Sul
4862;RS;Monte Alegre dos Campos;3237;Rio Grande do Sul
4863;RS;Monte Belo do Sul;2514;Rio Grande do Sul
4864;RS;Montenegro;66157;Rio Grande do Sul
4865;RS;Mormaço;3139;Rio Grande do Sul
4866;RS;Morrinhos do Sul;2891;Rio Grande do Sul
4867;RS;Morro Redondo;6609;Rio Grande do Sul
4868;RS;Morro Reuter;6570;Rio Grande do Sul
4869;RS;Mostardas;12888;Rio Grande do Sul
4870;RS;Muçum;4967;Rio Grande do Sul
4871;RS;Muitos Capões;3184;Rio Grande do Sul
4872;RS;Muliterno;1901;Rio Grande do Sul
4873;RS;Não-Me-Toque;17886;Rio Grande do Sul
4874;RS;Nicolau Vergueiro;1667;Rio Grande do Sul
4875;RS;Nonoai;11574;Rio Grande do Sul
4876;RS;Nova Alvorada;3698;Rio Grande do Sul
4877;RS;Nova Araçá;4890;Rio Grande do Sul
4878;RS;Nova Bassano;10089;Rio Grande do Sul
4879;RS;Nova Boa Vista;1731;Rio Grande do Sul
4880;RS;Nova Bréscia;3345;Rio Grande do Sul
4881;RS;Nova Candelária;2677;Rio Grande do Sul
4882;RS;Nova Esperança do Sul;5465;Rio Grande do Sul
4883;RS;Nova Hartz;22147;Rio Grande do Sul
4884;RS;Nova Pádua;2563;Rio Grande do Sul
4885;RS;Nova Palma;6519;Rio Grande do Sul
4886;RS;Nova Petrópolis;21717;Rio Grande do Sul
4887;RS;Nova Prata;28021;Rio Grande do Sul
4888;RS;Nova Ramada;2195;Rio Grande do Sul
4889;RS;Nova Roma do Sul;3743;Rio Grande do Sul
4890;RS;Nova Santa Rita;30482;Rio Grande do Sul
4891;RS;Novo Cabrais;4246;Rio Grande do Sul
4892;RS;Novo Hamburgo;247303;Rio Grande do Sul
4893;RS;Novo Machado;3191;Rio Grande do Sul
4894;RS;Novo Tiradentes;2189;Rio Grande do Sul
4895;RS;Novo Xingu;1705;Rio Grande do Sul
4896;RS;Novo Barreiro;4185;Rio Grande do Sul
4897;RS;Osório;46815;Rio Grande do Sul
4898;RS;Paim Filho;3731;Rio Grande do Sul
4899;RS;Palmares do Sul;11342;Rio Grande do Sul
4900;RS;Palmeira das Missões;32967;Rio Grande do Sul
4901;RS;Palmitinho;7056;Rio Grande do Sul
4902;RS;Panambi;44583;Rio Grande do Sul
4903;RS;Pantano Grande;8995;Rio Grande do Sul
4904;RS;Paraí;7793;Rio Grande do Sul
4905;RS;Paraíso do Sul;7635;Rio Grande do Sul
4906;RS;Pareci Novo;3885;Rio Grande do Sul
4907;RS;Parobé;59419;Rio Grande do Sul
4908;RS;Passa Sete;5790;Rio Grande do Sul
4909;RS;Passo do Sobrado;6612;Rio Grande do Sul
4910;RS;Passo Fundo;206103;Rio Grande do Sul
4911;RS;Paulo Bento;2303;Rio Grande do Sul
4912;RS;Paverama;8541;Rio Grande do Sul
4913;RS;Pedras Altas;1928;Rio Grande do Sul
4914;RS;Pedro Osório;7683;Rio Grande do Sul
4915;RS;Pejuçara;3840;Rio Grande do Sul
4916;RS;Pelotas;343826;Rio Grande do Sul
4917;RS;Picada Café;5780;Rio Grande do Sul
4918;RS;Pinhal;2581;Rio Grande do Sul
4919;RS;Pinhal da Serra;1896;Rio Grande do Sul
4920;RS;Pinhal Grande;4309;Rio Grande do Sul
4921;RS;Pinheirinho do Vale;4926;Rio Grande do Sul
4922;RS;Pinheiro Machado;12122;Rio Grande do Sul
4923;RS;Pinto Bandeira;3068;Rio Grande do Sul
4924;RS;Pirapó;2205;Rio Grande do Sul
4925;RS;Piratini;20743;Rio Grande do Sul
4926;RS;Planalto;9957;Rio Grande do Sul
4927;RS;Poço das Antas;2105;Rio Grande do Sul
4928;RS;Pontão;3898;Rio Grande do Sul
4929;RS;Ponte Preta;1501;Rio Grande do Sul
4930;RS;Portão;38081;Rio Grande do Sul
4931;RS;Porto Alegre;1492530;Rio Grande do Sul
4932;RS;Porto Lucena;4514;Rio Grande do Sul
4933;RS;Porto Mauá;2332;Rio Grande do Sul
4934;RS;Porto Vera Cruz;1258;Rio Grande do Sul
4935;RS;Porto Xavier;10144;Rio Grande do Sul
4936;RS;Pouso Novo;1586;Rio Grande do Sul
4937;RS;Presidente Lucena;2972;Rio Grande do Sul
4938;RS;Progresso;6235;Rio Grande do Sul
4939;RS;Protásio Alves;1929;Rio Grande do Sul
4940;RS;Putinga;3861;Rio Grande do Sul
4941;RS;Quaraí;22531;Rio Grande do Sul
4942;RS;Quatro Irmãos;1860;Rio Grande do Sul
4943;RS;Quevedos;2793;Rio Grande do Sul
4944;RS;Quinze de Novembro;3810;Rio Grande do Sul
4945;RS;Redentora;11782;Rio Grande do Sul
4946;RS;Relvado;2068;Rio Grande do Sul
4947;RS;Restinga Sêca;15702;Rio Grande do Sul
4948;RS;Rio dos Índios;2571;Rio Grande do Sul
4949;RS;Rio Grande;212881;Rio Grande do Sul
4950;RS;Rio Pardo;38257;Rio Grande do Sul
4951;RS;Riozinho;4698;Rio Grande do Sul
4952;RS;Roca Sales;11556;Rio Grande do Sul
4953;RS;Rodeio Bonito;5868;Rio Grande do Sul
4954;RS;Rolador;2270;Rio Grande do Sul
4955;RS;Rolante;21591;Rio Grande do Sul
4956;RS;Ronda Alta;10633;Rio Grande do Sul
4957;RS;Rondinha;5033;Rio Grande do Sul
4958;RS;Roque Gonzales;6750;Rio Grande do Sul
4959;RS;Rosário do Sul;39210;Rio Grande do Sul
4960;RS;Sagrada Família;2601;Rio Grande do Sul
4961;RS;Saldanha Marinho;2596;Rio Grande do Sul
4962;RS;Salto do Jacuí;12512;Rio Grande do Sul
4963;RS;Salvador das Missões;2734;Rio Grande do Sul
4964;RS;Salvador do Sul;7975;Rio Grande do Sul
4965;RS;Sananduva;16382;Rio Grande do Sul
4966;RS;Santa Bárbara do Sul;7813;Rio Grande do Sul
4967;RS;Santa Cecília do Sul;1630;Rio Grande do Sul
4968;RS;Santa Clara do Sul;6755;Rio Grande do Sul
4969;RS;Santa Cruz do Sul;132271;Rio Grande do Sul
4970;RS;Santa Maria;285159;Rio Grande do Sul
4971;RS;Santa Maria do Herval;6382;Rio Grande do Sul
4972;RS;Santa Margarida do Sul;2593;Rio Grande do Sul
4973;RS;Santana da Boa Vista;8037;Rio Grande do Sul
4974;RS;Sant'Ana do Livramento;75647;Rio Grande do Sul
4975;RS;Santa Rosa;73882;Rio Grande do Sul
4976;RS;Santa Tereza;1722;Rio Grande do Sul
4977;RS;Santa Vitória do Palmar;29298;Rio Grande do Sul
4978;RS;Santiago;49298;Rio Grande do Sul
4979;RS;Santo Ângelo;77544;Rio Grande do Sul
4980;RS;Santo Antônio do Palma;2118;Rio Grande do Sul
4981;RS;Santo Antônio da Patrulha;43397;Rio Grande do Sul
4982;RS;Santo Antônio das Missões;9930;Rio Grande do Sul
4983;RS;Santo Antônio do Planalto;2018;Rio Grande do Sul
4984;RS;Santo Augusto;13813;Rio Grande do Sul
4985;RS;Santo Cristo;14177;Rio Grande do Sul
4986;RS;Santo Expedito do Sul;2287;Rio Grande do Sul
4987;RS;São Borja;59768;Rio Grande do Sul
4988;RS;São Domingos do Sul;3091;Rio Grande do Sul
4989;RS;São Francisco de Assis;18081;Rio Grande do Sul
4990;RS;São Francisco de Paula;21871;Rio Grande do Sul
4991;RS;São Gabriel;62187;Rio Grande do Sul
4992;RS;São Jerônimo;24569;Rio Grande do Sul
4993;RS;São João da Urtiga;4625;Rio Grande do Sul
4994;RS;São João do Polêsine;2535;Rio Grande do Sul
4995;RS;São Jorge;2808;Rio Grande do Sul
4996;RS;São José das Missões;2491;Rio Grande do Sul
4997;RS;São José do Herval;1917;Rio Grande do Sul
4998;RS;São José do Hortêncio;4924;Rio Grande do Sul
4999;RS;São José do Inhacorá;2040;Rio Grande do Sul
5000;RS;São José do Norte;27866;Rio Grande do Sul
5001;RS;São José do Ouro;6911;Rio Grande do Sul
5002;RS;São José do Sul;2464;Rio Grande do Sul
5003;RS;São José dos Ausentes;3559;Rio Grande do Sul
5004;RS;São Leopoldo;240378;Rio Grande do Sul
5005;RS;São Lourenço do Sul;43501;Rio Grande do Sul
5006;RS;São Luiz Gonzaga;33124;Rio Grande do Sul
5007;RS;São Marcos;21756;Rio Grande do Sul
5008;RS;São Martinho;5336;Rio Grande do Sul
5009;RS;São Martinho da Serra;3228;Rio Grande do Sul
5010;RS;São Miguel das Missões;7692;Rio Grande do Sul
5011;RS;São Nicolau;5153;Rio Grande do Sul
5012;RS;São Paulo das Missões;5654;Rio Grande do Sul
5013;RS;São Pedro da Serra;3881;Rio Grande do Sul
5014;RS;São Pedro das Missões;2025;Rio Grande do Sul
5015;RS;São Pedro do Butiá;2950;Rio Grande do Sul
5016;RS;São Pedro do Sul;16100;Rio Grande do Sul
5017;RS;São Sebastião do Caí;26161;Rio Grande do Sul
5018;RS;São Sepé;23492;Rio Grande do Sul
5019;RS;São Valentim;3220;Rio Grande do Sul
5020;RS;São Valentim do Sul;2248;Rio Grande do Sul
5021;RS;São Valério do Sul;2732;Rio Grande do Sul
5022;RS;São Vendelino;2288;Rio Grande do Sul
5023;RS;São Vicente do Sul;8742;Rio Grande do Sul
5024;RS;Sapiranga;80514;Rio Grande do Sul
5025;RS;Sapucaia do Sul;142508;Rio Grande do Sul
5026;RS;Sarandi;25024;Rio Grande do Sul
5027;RS;Seberi;10678;Rio Grande do Sul
5028;RS;Sede Nova;2875;Rio Grande do Sul
5029;RS;Segredo;7465;Rio Grande do Sul
5030;RS;Selbach;5114;Rio Grande do Sul
5031;RS;Senador Salgado Filho;2761;Rio Grande do Sul
5032;RS;Sentinela do Sul;5635;Rio Grande do Sul
5033;RS;Serafina Corrêa;18074;Rio Grande do Sul
5034;RS;Sério;1889;Rio Grande do Sul
5035;RS;Sertão;5220;Rio Grande do Sul
5036;RS;Sertão Santana;6586;Rio Grande do Sul
5037;RS;Sete de Setembro;1931;Rio Grande do Sul
5038;RS;Severiano de Almeida;3607;Rio Grande do Sul
5039;RS;Silveira Martins;2365;Rio Grande do Sul
5040;RS;Sinimbu;10152;Rio Grande do Sul
5041;RS;Sobradinho;15041;Rio Grande do Sul
5042;RS;Soledade;31067;Rio Grande do Sul
5043;RS;Tabaí;4816;Rio Grande do Sul
5044;RS;Tapejara;24973;Rio Grande do Sul
5045;RS;Tapera;10569;Rio Grande do Sul
5046;RS;Tapes;17363;Rio Grande do Sul
5047;RS;Taquara;57740;Rio Grande do Sul
5048;RS;Taquari;26907;Rio Grande do Sul
5049;RS;Taquaruçu do Sul;3081;Rio Grande do Sul
5050;RS;Tavares;5484;Rio Grande do Sul
5051;RS;Tenente Portela;13385;Rio Grande do Sul
5052;RS;Terra de Areia;11323;Rio Grande do Sul
5053;RS;Teutônia;34275;Rio Grande do Sul
5054;RS;Tio Hugo;3078;Rio Grande do Sul
5055;RS;Tiradentes do Sul;5532;Rio Grande do Sul
5056;RS;Toropi;2753;Rio Grande do Sul
5057;RS;Torres;39381;Rio Grande do Sul
5058;RS;Tramandaí;53507;Rio Grande do Sul
5059;RS;Travesseiro;2331;Rio Grande do Sul
5060;RS;Três Arroios;2620;Rio Grande do Sul
5061;RS;Três Cachoeiras;11174;Rio Grande do Sul
5062;RS;Três Coroas;28948;Rio Grande do Sul
5063;RS;Três de Maio;23846;Rio Grande do Sul
5064;RS;Três Forquilhas;2643;Rio Grande do Sul
5065;RS;Três Palmeiras;4232;Rio Grande do Sul
5066;RS;Três Passos;23799;Rio Grande do Sul
5067;RS;Trindade do Sul;5781;Rio Grande do Sul
5068;RS;Triunfo;30159;Rio Grande do Sul
5069;RS;Tucunduva;5612;Rio Grande do Sul
5070;RS;Tunas;4585;Rio Grande do Sul
5071;RS;Tupanci do Sul;1447;Rio Grande do Sul
5072;RS;Tupanciretã;24182;Rio Grande do Sul
5073;RS;Tupandi;5019;Rio Grande do Sul
5074;RS;Tuparendi;7730;Rio Grande do Sul
5075;RS;Turuçu;3408;Rio Grande do Sul
5076;RS;Ubiretama;1952;Rio Grande do Sul
5077;RS;União da Serra;1084;Rio Grande do Sul
5078;RS;Unistalda;2306;Rio Grande do Sul
5079;RS;Uruguaiana;126766;Rio Grande do Sul
5080;RS;Vacaria;66916;Rio Grande do Sul
5081;RS;Vale Verde;3531;Rio Grande do Sul
5082;RS;Vale do Sol;11873;Rio Grande do Sul
5083;RS;Vale Real;6046;Rio Grande do Sul
5084;RS;Vanini;2130;Rio Grande do Sul
5085;RS;Venâncio Aires;72373;Rio Grande do Sul
5086;RS;Vera Cruz;27325;Rio Grande do Sul
5087;RS;Veranópolis;26813;Rio Grande do Sul
5088;RS;Vespasiano Corrêa;1776;Rio Grande do Sul
5089;RS;Viadutos;4628;Rio Grande do Sul
5090;RS;Viamão;257330;Rio Grande do Sul
5091;RS;Vicente Dutra;4530;Rio Grande do Sul
5092;RS;Victor Graeff;2840;Rio Grande do Sul
5093;RS;Vila Flores;3407;Rio Grande do Sul
5094;RS;Vila Lângaro;2070;Rio Grande do Sul
5095;RS;Vila Maria;4368;Rio Grande do Sul
5096;RS;Vila Nova do Sul;4274;Rio Grande do Sul
5097;RS;Vista Alegre;2726;Rio Grande do Sul
5098;RS;Vista Alegre do Prata;1553;Rio Grande do Sul
5099;RS;Vista Gaúcha;2858;Rio Grande do Sul
5100;RS;Vitória das Missões;3052;Rio Grande do Sul
5101;RS;Westfália;3046;Rio Grande do Sul
5102;RS;Xangri-lá;17126;Rio Grande do Sul
5103;MS;Água Clara;16025;Mato Grosso do Sul
5104;MS;Alcinópolis;5489;Mato Grosso do Sul
5105;MS;Amambai;40247;Mato Grosso do Sul
5106;MS;Anastácio;25336;Mato Grosso do Sul
5107;MS;Anaurilândia;9116;Mato Grosso do Sul
5108;MS;Angélica;11081;Mato Grosso do Sul
5109;MS;Antônio João;9082;Mato Grosso do Sul
5110;MS;Aparecida do Taboado;26386;Mato Grosso do Sul
5111;MS;Aquidauana;48184;Mato Grosso do Sul
5112;MS;Aral Moreira;12511;Mato Grosso do Sul
5113;MS;Bandeirantes;7281;Mato Grosso do Sul
5114;MS;Bataguassu;23620;Mato Grosso do Sul
5115;MS;Batayporã;11368;Mato Grosso do Sul
5116;MS;Bela Vista;24842;Mato Grosso do Sul
5117;MS;Bodoquena;7802;Mato Grosso do Sul
5118;MS;Bonito;22401;Mato Grosso do Sul
5119;MS;Brasilândia;11835;Mato Grosso do Sul
5120;MS;Caarapó;31005;Mato Grosso do Sul
5121;MS;Camapuã;13675;Mato Grosso do Sul
5122;MS;Campo Grande;916001;Mato Grosso do Sul
5123;MS;Caracol;6247;Mato Grosso do Sul
5124;MS;Cassilândia;22063;Mato Grosso do Sul
5125;MS;Chapadão do Sul;26499;Mato Grosso do Sul
5126;MS;Corguinho;6158;Mato Grosso do Sul
5127;MS;Coronel Sapucaia;15449;Mato Grosso do Sul
5128;MS;Corumbá;112669;Mato Grosso do Sul
5129;MS;Costa Rica;21456;Mato Grosso do Sul
5130;MS;Coxim;33547;Mato Grosso do Sul
5131;MS;Deodápolis;13043;Mato Grosso do Sul
5132;MS;Dois Irmãos do Buriti;11547;Mato Grosso do Sul
5133;MS;Douradina;6025;Mato Grosso do Sul
5134;MS;Dourados;227990;Mato Grosso do Sul
5135;MS;Eldorado;12447;Mato Grosso do Sul
5136;MS;Fátima do Sul;19152;Mato Grosso do Sul
5137;MS;Figueirão;3066;Mato Grosso do Sul
5138;MS;Glória de Dourados;9934;Mato Grosso do Sul
5139;MS;Guia Lopes da Laguna;9754;Mato Grosso do Sul
5140;MS;Iguatemi;16273;Mato Grosso do Sul
5141;MS;Inocência;7566;Mato Grosso do Sul
5142;MS;Itaporã;25478;Mato Grosso do Sul
5143;MS;Itaquiraí;21604;Mato Grosso do Sul
5144;MS;Ivinhema;23277;Mato Grosso do Sul
5145;MS;Japorã;9372;Mato Grosso do Sul
5146;MS;Jaraguari;7342;Mato Grosso do Sul
5147;MS;Jardim;26375;Mato Grosso do Sul
5148;MS;Jateí;4015;Mato Grosso do Sul
5149;MS;Juti;6861;Mato Grosso do Sul
5150;MS;Ladário;24040;Mato Grosso do Sul
5151;MS;Laguna Carapã;7496;Mato Grosso do Sul
5152;MS;Maracaju;48944;Mato Grosso do Sul
5153;MS;Miranda;28423;Mato Grosso do Sul
5154;MS;Mundo Novo;18578;Mato Grosso do Sul
5155;MS;Naviraí;56484;Mato Grosso do Sul
5156;MS;Nioaque;13794;Mato Grosso do Sul
5157;MS;Nova Alvorada do Sul;22967;Mato Grosso do Sul
5158;MS;Nova Andradina;56057;Mato Grosso do Sul
5159;MS;Novo Horizonte do Sul;3556;Mato Grosso do Sul
5160;MS;Paraíso das Águas;5751;Mato Grosso do Sul
5161;MS;Paranaíba;42401;Mato Grosso do Sul
5162;MS;Paranhos;14576;Mato Grosso do Sul
5163;MS;Pedro Gomes;7568;Mato Grosso do Sul
5164;MS;Ponta Porã;95320;Mato Grosso do Sul
5165;MS;Porto Murtinho;17460;Mato Grosso do Sul
5166;MS;Ribas do Rio Pardo;25310;Mato Grosso do Sul
5167;MS;Rio Brilhante;38844;Mato Grosso do Sul
5168;MS;Rio Negro;4758;Mato Grosso do Sul
5169;MS;Rio Verde de Mato Grosso;20025;Mato Grosso do Sul
5170;MS;Rochedo;5120;Mato Grosso do Sul
5171;MS;Santa Rita do Pardo;7948;Mato Grosso do Sul
5172;MS;São Gabriel do Oeste;27660;Mato Grosso do Sul
5173;MS;Sete Quedas;10751;Mato Grosso do Sul
5174;MS;Selvíria;6555;Mato Grosso do Sul
5175;MS;Sidrolândia;60792;Mato Grosso do Sul
5176;MS;Sonora;20158;Mato Grosso do Sul
5177;MS;Tacuru;11795;Mato Grosso do Sul
5178;MS;Taquarussu;3588;Mato Grosso do Sul
5179;MS;Terenos;22721;Mato Grosso do Sul
5180;MS;Três Lagoas;125137;Mato Grosso do Sul
5181;MS;Vicentina;6115;Mato Grosso do Sul
5182;MT;Acorizal;5309;Mato Grosso
5183;MT;Água Boa;26679;Mato Grosso
5184;MT;Alta Floresta;52105;Mato Grosso
5185;MT;Alto Araguaia;19714;Mato Grosso
5186;MT;Alto Boa Vista;7092;Mato Grosso
5187;MT;Alto Garças;12323;Mato Grosso
5188;MT;Alto Paraguai;11587;Mato Grosso
5189;MT;Alto Taquari;11413;Mato Grosso
5190;MT;Apiacás;10431;Mato Grosso
5191;MT;Araguaiana;3064;Mato Grosso
5192;MT;Araguainha;909;Mato Grosso
5193;MT;Araputanga;17078;Mato Grosso
5194;MT;Arenápolis;9399;Mato Grosso
5195;MT;Aripuanã;23067;Mato Grosso
5196;MT;Barão de Melgaço;8165;Mato Grosso
5197;MT;Barra do Bugres;35642;Mato Grosso
5198;MT;Barra do Garças;61702;Mato Grosso
5199;MT;Bom Jesus do Araguaia;6830;Mato Grosso
5200;MT;Brasnorte;20571;Mato Grosso
5201;MT;Cáceres;95339;Mato Grosso
5202;MT;Campinápolis;16223;Mato Grosso
5203;MT;Campo Novo do Parecis;36917;Mato Grosso
5204;MT;Campo Verde;44033;Mato Grosso
5205;MT;Campos de Júlio;7245;Mato Grosso
5206;MT;Canabrava do Norte;4711;Mato Grosso
5207;MT;Canarana;22101;Mato Grosso
5208;MT;Carlinda;10094;Mato Grosso
5209;MT;Castanheira;8782;Mato Grosso
5210;MT;Chapada dos Guimarães;22521;Mato Grosso
5211;MT;Cláudia;12338;Mato Grosso
5212;MT;Cocalinho;5716;Mato Grosso
5213;MT;Colíder;33855;Mato Grosso
5214;MT;Colniza;41117;Mato Grosso
5215;MT;Comodoro;21249;Mato Grosso
5216;MT;Confresa;32076;Mato Grosso
5217;MT;Conquista D'Oeste;4163;Mato Grosso
5218;MT;Cotriguaçu;20717;Mato Grosso
5219;MT;Cuiabá;623614;Mato Grosso
5220;MT;Curvelândia;5267;Mato Grosso
5221;MT;Denise;9626;Mato Grosso
5222;MT;Diamantino;22311;Mato Grosso
5223;MT;Dom Aquino;8087;Mato Grosso
5224;MT;Feliz Natal;14847;Mato Grosso
5225;MT;Figueirópolis D'Oeste;3411;Mato Grosso
5226;MT;Gaúcha do Norte;7913;Mato Grosso
5227;MT;General Carneiro;5726;Mato Grosso
5228;MT;Glória D'Oeste;2990;Mato Grosso
5229;MT;Guarantã do Norte;36439;Mato Grosso
5230;MT;Guiratinga;15740;Mato Grosso
5231;MT;Indiavaí;2806;Mato Grosso
5232;MT;Ipiranga do Norte;8182;Mato Grosso
5233;MT;Itanhangá;7030;Mato Grosso
5234;MT;Itaúba;3609;Mato Grosso
5235;MT;Itiquira;13727;Mato Grosso
5236;MT;Jaciara;27696;Mato Grosso
5237;MT;Jangada;8420;Mato Grosso
5238;MT;Jauru;8377;Mato Grosso
5239;MT;Juara;35275;Mato Grosso
5240;MT;Juína;41190;Mato Grosso
5241;MT;Juruena;16811;Mato Grosso
5242;MT;Juscimeira;11124;Mato Grosso
5243;MT;Lambari D'Oeste;6246;Mato Grosso
5244;MT;Lucas do Rio Verde;69671;Mato Grosso
5245;MT;Luciara;2036;Mato Grosso
5246;MT;Vila Bela da Santíssima Trindade;16412;Mato Grosso
5247;MT;Marcelândia;10107;Mato Grosso
5248;MT;Matupá;17017;Mato Grosso
5249;MT;Mirassol d'Oeste;28135;Mato Grosso
5250;MT;Nobres;15332;Mato Grosso
5251;MT;Nortelândia;5858;Mato Grosso
5252;MT;Nossa Senhora do Livramento;13093;Mato Grosso
5253;MT;Nova Bandeirantes;16052;Mato Grosso
5254;MT;Nova Nazaré;4013;Mato Grosso
5255;MT;Nova Lacerda;6861;Mato Grosso
5256;MT;Nova Santa Helena;3755;Mato Grosso
5257;MT;Nova Brasilândia;3656;Mato Grosso
5258;MT;Nova Canaã do Norte;12876;Mato Grosso
5259;MT;Nova Mutum;48222;Mato Grosso
5260;MT;Nova Olímpia;20820;Mato Grosso
5261;MT;Nova Ubiratã;12492;Mato Grosso
5262;MT;Nova Xavantina;21695;Mato Grosso
5263;MT;Novo Mundo;9545;Mato Grosso
5264;MT;Novo Horizonte do Norte;4069;Mato Grosso
5265;MT;Novo São Joaquim;4837;Mato Grosso
5266;MT;Paranaíta;11291;Mato Grosso
5267;MT;Paranatinga;23250;Mato Grosso
5268;MT;Novo Santo Antônio;2769;Mato Grosso
5269;MT;Pedra Preta;17547;Mato Grosso
5270;MT;Peixoto de Azevedo;35695;Mato Grosso
5271;MT;Planalto da Serra;2637;Mato Grosso
5272;MT;Poconé;33386;Mato Grosso
5273;MT;Pontal do Araguaia;6972;Mato Grosso
5274;MT;Ponte Branca;1525;Mato Grosso
5275;MT;Pontes e Lacerda;46105;Mato Grosso
5276;MT;Porto Alegre do Norte;12849;Mato Grosso
5277;MT;Porto dos Gaúchos;5344;Mato Grosso
5278;MT;Porto Esperidião;12176;Mato Grosso
5279;MT;Porto Estrela;2794;Mato Grosso
5280;MT;Poxoréu;15936;Mato Grosso
5281;MT;Primavera do Leste;63876;Mato Grosso
5282;MT;Querência;18386;Mato Grosso
5283;MT;São José dos Quatro Marcos;18788;Mato Grosso
5284;MT;Reserva do Cabaçal;2754;Mato Grosso
5285;MT;Ribeirão Cascalheira;10450;Mato Grosso
5286;MT;Ribeirãozinho;2439;Mato Grosso
5287;MT;Rio Branco;5147;Mato Grosso
5288;MT;Santa Carmem;4600;Mato Grosso
5289;MT;Santo Afonso;3164;Mato Grosso
5290;MT;São José do Povo;4102;Mato Grosso
5291;MT;São José do Rio Claro;21351;Mato Grosso
5292;MT;São José do Xingu;5646;Mato Grosso
5293;MT;São Pedro da Cipa;4823;Mato Grosso
5294;MT;Rondolândia;4069;Mato Grosso
5295;MT;Rondonópolis;239613;Mato Grosso
5296;MT;Rosário Oeste;16999;Mato Grosso
5297;MT;Santa Cruz do Xingu;2700;Mato Grosso
5298;MT;Salto do Céu;3226;Mato Grosso
5299;MT;Santa Rita do Trivelato;3602;Mato Grosso
5300;MT;Santa Terezinha;8547;Mato Grosso
5301;MT;Santo Antônio do Leste;5459;Mato Grosso
5302;MT;Santo Antônio do Leverger;17188;Mato Grosso
5303;MT;São Félix do Araguaia;11934;Mato Grosso
5304;MT;Sapezal;27485;Mato Grosso
5305;MT;Serra Nova Dourada;1705;Mato Grosso
5306;MT;Sinop;148960;Mato Grosso
5307;MT;Sorriso;94941;Mato Grosso
5308;MT;Tabaporã;9357;Mato Grosso
5309;MT;Tangará da Serra;107631;Mato Grosso
5310;MT;Tapurah;14380;Mato Grosso
5311;MT;Terra Nova do Norte;9284;Mato Grosso
5312;MT;Tesouro;3761;Mato Grosso
5313;MT;Torixoréu;3487;Mato Grosso
5314;MT;União do Sul;3455;Mato Grosso
5315;MT;Vale de São Domingos;3124;Mato Grosso
5316;MT;Várzea Grande;290383;Mato Grosso
5317;MT;Vera;11731;Mato Grosso
5318;MT;Vila Rica;26946;Mato Grosso
5319;MT;Nova Guarita;4407;Mato Grosso
5320;MT;Nova Marilândia;3332;Mato Grosso
5321;MT;Nova Maringá;9056;Mato Grosso
5322;MT;Nova Monte Verde;9375;Mato Grosso
5323;GO;Abadia de Goiás;9158;Goiás
5324;GO;Abadiânia;20873;Goiás
5325;GO;Acreúna;22710;Goiás
5326;GO;Adelândia;2515;Goiás
5327;GO;Água Fria de Goiás;5843;Goiás
5328;GO;Água Limpa;1809;Goiás
5329;GO;Águas Lindas de Goiás;222850;Goiás
5330;GO;Alexânia;28360;Goiás
5331;GO;Aloândia;1976;Goiás
5332;GO;Alto Horizonte;6796;Goiás
5333;GO;Alto Paraíso de Goiás;7751;Goiás
5334;GO;Alvorada do Norte;8749;Goiás
5335;GO;Amaralina;3875;Goiás
5336;GO;Americano do Brasil;6220;Goiás
5337;GO;Amorinópolis;3011;Goiás
5338;GO;Anápolis;396526;Goiás
5339;GO;Anhanguera;1171;Goiás
5340;GO;Anicuns;22113;Goiás
5341;GO;Aparecida de Goiânia;601844;Goiás
5342;GO;Aparecida do Rio Doce;2474;Goiás
5343;GO;Aporé;4266;Goiás
5344;GO;Araçu;3450;Goiás
5345;GO;Aragarças;20410;Goiás
5346;GO;Aragoiânia;10680;Goiás
5347;GO;Araguapaz;7795;Goiás
5348;GO;Arenópolis;2462;Goiás
5349;GO;Aruanã;10340;Goiás
5350;GO;Aurilândia;3000;Goiás
5351;GO;Avelinópolis;2401;Goiás
5352;GO;Baliza;5418;Goiás
5353;GO;Barro Alto;11643;Goiás
5354;GO;Bela Vista de Goiás;31004;Goiás
5355;GO;Bom Jardim de Goiás;8912;Goiás
5356;GO;Bom Jesus de Goiás;26069;Goiás
5357;GO;Bonfinópolis;10120;Goiás
5358;GO;Bonópolis;4579;Goiás
5359;GO;Brazabrantes;3812;Goiás
5360;GO;Britânia;5815;Goiás
5361;GO;Buriti Alegre;9515;Goiás
5362;GO;Buriti de Goiás;2464;Goiás
5363;GO;Buritinópolis;3272;Goiás
5364;GO;Cabeceiras;8098;Goiás
5365;GO;Cachoeira Alta;12843;Goiás
5366;GO;Cachoeira de Goiás;1336;Goiás
5367;GO;Cachoeira Dourada;7997;Goiás
5368;GO;Caçu;16525;Goiás
5369;GO;Caiapônia;19304;Goiás
5370;GO;Caldas Novas;95183;Goiás
5371;GO;Caldazinha;3900;Goiás
5372;GO;Campestre de Goiás;3662;Goiás
5373;GO;Campinaçu;3628;Goiás
5374;GO;Campinorte;12880;Goiás
5375;GO;Campo Alegre de Goiás;7884;Goiás
